Date,Region,General Ledger Account,Transcation Type,Customer Number,Item Category,Budget
05/11/2018,AUZ,10100,STD,110104,Other,15.4
05/11/2018,AUZ,10100,STD,230220,Axle,"90,928.40"
05/11/2018,AUZ,10100,STD,230220,Other,58.5
05/11/2018,AUZ,10100,STD,232561,Axle,"32,205.48"
05/11/2018,AUZ,10100,STD,233020,Axle,"9,964.90"
05/11/2018,EUR,10100,RTN,420000,Axle,-57.72
05/11/2018,EUR,10100,STD,120100,Other,168.95
05/11/2018,EUR,10100,STD,200125,Axle,181.56
05/11/2018,EUR,10100,STD,200125,Chains,66.15
05/11/2018,EUR,10100,STD,200125,Drivetrain,163.68
05/11/2018,EUR,10100,STD,200125,Tire,"1,357.54"
05/11/2018,EUR,10100,STD,200375,Axle,60.77
05/11/2018,EUR,10100,STD,200375,Drivetrain,189.88
05/11/2018,EUR,10100,STD,200375,Tire,450.84
05/11/2018,EUR,10100,STD,400400,Chains,203.4
05/11/2018,EUR,10100,STD,400400,Tire,"3,007.40"
05/11/2018,EUR,10100,STD,400955,Axle,"3,363.81"
05/11/2018,EUR,10100,STD,400955,Chains,46.8
05/11/2018,EUR,10100,STD,400955,Drivetrain,94.86
05/11/2018,EUR,10100,STD,400955,Tire,"8,050.86"
05/11/2018,EUR,10100,STD,420000,Axle,"1,333.20"
05/11/2018,EUR,10100,STD,420000,Tire,"18,134.60"
05/11/2018,EUR,10100,STD,431465,Axle,155.7
05/11/2018,EUR,10100,STD,434060,Axle,151.2
05/11/2018,EUR,10100,STD,499910,Tire,278.3
05/11/2018,MEA,10100,STD,110010,Bearing,"1,399.20"
05/11/2018,MEA,10100,STD,110016,Bearing,126.42
05/11/2018,SAM,10100,RTN,16008,Axle,"-1,102.12"
05/11/2018,SAM,10100,RTN,16008,Chains,-27
05/11/2018,SAM,10100,RTN,16008,Tire,"-1,335.78"
05/11/2018,SAM,10100,STD,1077,Axle,"19,483.30"
05/11/2018,SAM,10100,STD,1077,Chains,"1,566.63"
05/11/2018,SAM,10100,STD,1077,Drivetrain,629.6
05/11/2018,SAM,10100,STD,1077,Pedal,759.73
05/11/2018,SAM,10100,STD,1077,Tire,"83,521.62"
05/11/2018,SAM,10100,STD,3450,Axle,"17,923.36"
05/11/2018,SAM,10100,STD,3450,Saddle,583.2
05/11/2018,SAM,10100,STD,3450,Tire,"1,498.40"
05/11/2018,SAM,10100,STD,4015,Axle,"2,964.00"
05/11/2018,SAM,10100,STD,4015,Tire,"3,393.39"
05/11/2018,SAM,10100,STD,4050,Drivetrain,"21,097.44"
05/11/2018,SAM,10100,STD,16008,Axle,"3,693.62"
05/11/2018,SAM,10100,STD,16008,Tire,"14,503.35"
05/11/2018,SAM,10100,STD,17140,Tire,270.48
05/11/2018,SAM,10100,STD,17145,Drivetrain,546.11
05/11/2018,SAM,10100,STD,17145,Tire,495.6
06/11/2018,AUZ,10100,STD,110100,Other,20.4
06/11/2018,AUZ,10100,STD,110101,Other,31.31
06/11/2018,AUZ,10100,STD,110104,Other,79.68
06/11/2018,AUZ,10100,STD,230220,Other,95.04
06/11/2018,AUZ,10100,STD,232530,Drivetrain,91.14
06/11/2018,EUR,10100,RTN,420000,Axle,-54.08
06/11/2018,EUR,10100,STD,120100,Other,378.27
06/11/2018,EUR,10100,STD,200025,Axle,"21,685.20"
06/11/2018,EUR,10100,STD,200025,Drivetrain,"3,070.36"
06/11/2018,EUR,10100,STD,200025,Pedal,"3,857.49"
06/11/2018,EUR,10100,STD,200025,Tire,"12,694.17"
06/11/2018,EUR,10100,STD,200310,Tire,"144,710.58"
06/11/2018,EUR,10100,STD,400955,Axle,"14,813.17"
06/11/2018,EUR,10100,STD,400955,Chains,50.4
06/11/2018,EUR,10100,STD,400955,Drivetrain,"1,051.83"
06/11/2018,EUR,10100,STD,400955,Tire,"11,290.58"
06/11/2018,EUR,10100,STD,420000,Axle,"6,311.76"
06/11/2018,EUR,10100,STD,420000,Tire,"7,239.26"
06/11/2018,EUR,10100,STD,431150,Axle,116.82
06/11/2018,EUR,10100,STD,431275,Axle,153.08
06/11/2018,EUR,10100,STD,431595,Axle,307.84
06/11/2018,EUR,10100,STD,431633,Tire,289.71
06/11/2018,EUR,10100,STD,433100,Axle,387.6
06/11/2018,EUR,10100,STD,433160,Axle,179.78
06/11/2018,EUR,10100,STD,433210,Axle,42.33
06/11/2018,EUR,10100,STD,480000,Chains,540.8
06/11/2018,EUR,10100,STD,480000,Tire,"45,121.16"
06/11/2018,EUR,10100,STD,499910,Axle,125.96
06/11/2018,EUR,10100,STD,499910,Tire,240.64
06/11/2018,SAM,10100,STD,1077,Axle,"9,927.68"
06/11/2018,SAM,10100,STD,1077,Chains,739.44
06/11/2018,SAM,10100,STD,1077,Drivetrain,351.48
06/11/2018,SAM,10100,STD,1077,Saddle,70
06/11/2018,SAM,10100,STD,1077,Tire,"63,476.10"
06/11/2018,SAM,10100,STD,4004,Tire,"15,175.20"
06/11/2018,SAM,10100,STD,6010,Axle,"37,454.58"
06/11/2018,SAM,10100,STD,6010,Tire,"82,032.00"
06/11/2018,SAM,10100,STD,8000,Axle,"15,749.58"
06/11/2018,SAM,10100,STD,8000,Chains,"2,496.96"
06/11/2018,SAM,10100,STD,8000,Drivetrain,524.16
06/11/2018,SAM,10100,STD,8000,Pedal,599.72
06/11/2018,SAM,10100,STD,8000,Saddle,"2,118.50"
06/11/2018,SAM,10100,STD,8000,Tire,"42,654.53"
06/11/2018,SAM,10100,STD,12015,Axle,"58,293.88"
06/11/2018,SAM,10100,STD,14020,Axle,"3,342.68"
06/11/2018,SAM,10100,STD,14020,Chains,910.44
06/11/2018,SAM,10100,STD,14020,Drivetrain,"5,003.62"
06/11/2018,SAM,10100,STD,14020,Pedal,"3,302.70"
06/11/2018,SAM,10100,STD,14020,Tire,"27,938.65"
06/11/2018,USA,10100,STD,112020,Tire,"30,770.32"
06/11/2018,USA,10100,STD,112030,Other,155.68
07/11/2018,AUZ,10100,STD,230220,Other,103.24
07/11/2018,AUZ,10100,STD,231460,Tire,"1,596.40"
07/11/2018,EUR,10100,STD,120100,Other,12.35
07/11/2018,EUR,10100,STD,200025,Axle,"18,317.67"
07/11/2018,EUR,10100,STD,200025,Pedal,874.65
07/11/2018,EUR,10100,STD,200025,Tire,"70,885.92"
07/11/2018,EUR,10100,STD,400900,Axle,"58,019.00"
07/11/2018,EUR,10100,STD,400900,Drivetrain,"4,931.70"
07/11/2018,EUR,10100,STD,400900,Tire,"9,493.92"
07/11/2018,EUR,10100,STD,400955,Axle,"24,267.76"
07/11/2018,EUR,10100,STD,400955,Chains,192
07/11/2018,EUR,10100,STD,400955,Drivetrain,"1,093.68"
07/11/2018,EUR,10100,STD,400955,Tire,"17,168.06"
07/11/2018,EUR,10100,STD,420000,Axle,"9,775.74"
07/11/2018,EUR,10100,STD,420000,Drivetrain,441.75
07/11/2018,EUR,10100,STD,420000,Tire,"31,459.20"
07/11/2018,EUR,10100,STD,431330,Axle,304.88
07/11/2018,EUR,10100,STD,433381,Axle,483.72
07/11/2018,EUR,10100,STD,434060,Axle,771.12
07/11/2018,EUR,10100,STD,499905,Axle,69.68
07/11/2018,MEA,10100,STD,110010,Bearing,978
07/11/2018,SAM,10100,CRD,3049,Axle,"-1,682.66"
07/11/2018,SAM,10100,CRD,12015,Axle,"-6,091.47"
07/11/2018,SAM,10100,RTN,16008,Axle,-62.04
07/11/2018,SAM,10100,RTN,16008,Tire,-570.36
07/11/2018,SAM,10100,STD,4050,Drivetrain,"2,132.10"
07/11/2018,SAM,10100,STD,12015,Axle,"5,971.82"
07/11/2018,SAM,10100,STD,14020,Axle,"5,106.24"
07/11/2018,SAM,10100,STD,14020,Chains,"2,258.28"
07/11/2018,SAM,10100,STD,14020,Drivetrain,310.23
07/11/2018,SAM,10100,STD,14020,Pedal,"4,151.60"
07/11/2018,SAM,10100,STD,14020,Tire,"26,730.90"
07/11/2018,USA,10100,STD,112020,Tire,"26,979.00"
08/11/2018,AUZ,10100,STD,110101,Other,112.52
08/11/2018,AUZ,10100,STD,110102,Other,4.04
08/11/2018,AUZ,10100,STD,110104,Other,133.28
08/11/2018,AUZ,10100,STD,110400,Axle,"4,674.78"
08/11/2018,AUZ,10100,STD,110400,Drivetrain,675.6
08/11/2018,AUZ,10100,STD,110400,Pedal,"36,129.59"
08/11/2018,AUZ,10100,STD,110400,Tire,"3,895.20"
08/11/2018,AUZ,10100,STD,230220,Axle,"28,645.68"
08/11/2018,AUZ,10100,STD,230220,Other,283.03
08/11/2018,AUZ,10100,STD,232530,Tire,"24,165.22"
08/11/2018,EUR,10100,RTN,420000,Tire,-236.55
08/11/2018,EUR,10100,STD,120100,Other,125.16
08/11/2018,EUR,10100,STD,200115,Tire,95.04
08/11/2018,EUR,10100,STD,400900,Axle,"38,164.94"
08/11/2018,EUR,10100,STD,400900,Drivetrain,"1,004.40"
08/11/2018,EUR,10100,STD,400900,Tire,"99,792.56"
08/11/2018,EUR,10100,STD,400955,Axle,"11,875.68"
08/11/2018,EUR,10100,STD,400955,Chains,51
08/11/2018,EUR,10100,STD,400955,Drivetrain,308.76
08/11/2018,EUR,10100,STD,400955,Tire,"4,434.50"
08/11/2018,EUR,10100,STD,420000,Axle,"3,011.34"
08/11/2018,EUR,10100,STD,420000,Tire,"11,967.86"
08/11/2018,EUR,10100,STD,431570,Axle,423.64
08/11/2018,EUR,10100,STD,431633,Axle,272.55
08/11/2018,EUR,10100,STD,433010,Axle,610.56
08/11/2018,EUR,10100,STD,433060,Axle,41.31
08/11/2018,EUR,10100,STD,433380,Axle,535.2
08/11/2018,EUR,10100,STD,499910,Tire,76.95
08/11/2018,MEA,10100,STD,111112,Other,333.74
08/11/2018,SAM,10100,STD,1077,Axle,"7,920.64"
08/11/2018,SAM,10100,STD,1077,Chains,393.3
08/11/2018,SAM,10100,STD,1077,Pedal,113.74
08/11/2018,SAM,10100,STD,1077,Tire,"81,474.46"
08/11/2018,SAM,10100,STD,3450,Axle,"4,172.82"
08/11/2018,SAM,10100,STD,3450,Tire,"1,295.04"
08/11/2018,SAM,10100,STD,4004,Other,51.45
08/11/2018,SAM,10100,STD,4015,Axle,"1,673.48"
08/11/2018,SAM,10100,STD,6010,Tire,"43,993.58"
08/11/2018,SAM,10100,STD,8000,Axle,"4,417.45"
08/11/2018,SAM,10100,STD,8000,Chains,142.56
08/11/2018,SAM,10100,STD,8000,Tire,"27,189.56"
08/11/2018,SAM,10100,STD,12015,Axle,"51,058.08"
08/11/2018,SAM,10100,STD,16008,Axle,"8,856.00"
08/11/2018,SAM,10100,STD,16008,Chains,"1,189.44"
08/11/2018,SAM,10100,STD,16008,Tire,"65,096.66"
09/11/2018,AUZ,10100,STD,110100,Other,238
09/11/2018,AUZ,10100,STD,110101,Other,36.36
09/11/2018,AUZ,10100,STD,110102,Other,31.5
09/11/2018,AUZ,10100,STD,230220,Other,223.63
09/11/2018,AUZ,10100,STD,232560,Axle,"138,966.03"
09/11/2018,AUZ,10100,STD,232560,Tire,"18,392.82"
09/11/2018,AUZ,10100,STD,232880,Tire,"331,754.30"
09/11/2018,EUR,10100,STD,120100,Other,20
09/11/2018,EUR,10100,STD,200115,Chains,22.47
09/11/2018,EUR,10100,STD,200115,Tire,77.76
09/11/2018,EUR,10100,STD,400900,Axle,"57,996.14"
09/11/2018,EUR,10100,STD,400900,Drivetrain,"3,299.66"
09/11/2018,EUR,10100,STD,400900,Tire,"22,367.84"
09/11/2018,EUR,10100,STD,400955,Axle,"14,961.69"
09/11/2018,EUR,10100,STD,400955,Drivetrain,327.36
09/11/2018,EUR,10100,STD,400955,Tire,"17,401.80"
09/11/2018,EUR,10100,STD,420000,Axle,"1,478.90"
09/11/2018,EUR,10100,STD,420000,Drivetrain,468.72
09/11/2018,EUR,10100,STD,420000,Tire,"9,545.22"
09/11/2018,EUR,10100,STD,433010,Axle,250.95
09/11/2018,EUR,10100,STD,433270,Axle,142.04
09/11/2018,EUR,10100,STD,433380,Axle,450.45
09/11/2018,EUR,10100,STD,433380,Tire,"2,572.40"
09/11/2018,EUR,10100,STD,499910,Tire,205.74
09/11/2018,MEA,10100,STD,999998,Drivetrain,889.14
09/11/2018,SAM,10100,CRD,14020,Chains,-53.68
09/11/2018,SAM,10100,RTN,4050,Axle,-81.42
09/11/2018,SAM,10100,RTN,4050,Drivetrain,-101.65
09/11/2018,SAM,10100,RTN,4050,Tire,-73.87
09/11/2018,SAM,10100,RTN,12015,Axle,"-31,515.38"
09/11/2018,SAM,10100,STD,14020,Axle,"11,673.90"
09/11/2018,SAM,10100,STD,14020,Chains,"2,033.22"
09/11/2018,SAM,10100,STD,14020,Pedal,"2,459.52"
09/11/2018,SAM,10100,STD,14020,Tire,"40,551.50"
10/11/2018,AUZ,10100,STD,110100,Other,73.6
10/11/2018,AUZ,10100,STD,110104,Other,25.75
10/11/2018,AUZ,10100,STD,110104,Pedal,864.12
10/11/2018,AUZ,10100,STD,110215,Other,"36,290.12"
10/11/2018,AUZ,10100,STD,230220,Axle,"40,247.14"
10/11/2018,AUZ,10100,STD,230220,Other,63
10/11/2018,AUZ,10100,STD,231050,Tire,"99,089.64"
10/11/2018,AUZ,10100,STD,231460,Axle,"1,071.00"
10/11/2018,AUZ,10100,STD,232530,Tire,"600,976.48"
10/11/2018,EUR,10100,STD,120100,Other,197.6
10/11/2018,EUR,10100,STD,200375,Axle,572.88
10/11/2018,EUR,10100,STD,200375,Chains,105
10/11/2018,EUR,10100,STD,200375,Pedal,210.45
10/11/2018,EUR,10100,STD,200375,Tire,534.48
10/11/2018,EUR,10100,STD,400955,Axle,"9,967.18"
10/11/2018,EUR,10100,STD,400955,Chains,102
10/11/2018,EUR,10100,STD,400955,Drivetrain,833.28
10/11/2018,EUR,10100,STD,400955,Tire,"11,789.37"
10/11/2018,EUR,10100,STD,420000,Axle,"2,366.01"
10/11/2018,EUR,10100,STD,420000,Tire,"3,960.88"
10/11/2018,EUR,10100,STD,431205,Tire,361.86
10/11/2018,EUR,10100,STD,431370,Axle,97.94
10/11/2018,EUR,10100,STD,431678,Tire,133.66
10/11/2018,EUR,10100,STD,433300,Axle,213.18
10/11/2018,MEA,10100,STD,311102,Other,24.3
10/11/2018,SAM,10100,STD,8000,Axle,"49,610.40"
10/11/2018,SAM,10100,STD,8000,Drivetrain,"79,350.00"
10/11/2018,SAM,10100,STD,8000,Saddle,318.06
10/11/2018,SAM,10100,STD,8000,Tire,"2,831.85"
10/11/2018,SAM,10100,STD,16008,Axle,"11,252.64"
10/11/2018,SAM,10100,STD,16008,Chains,"1,622.88"
10/11/2018,SAM,10100,STD,16008,Tire,"127,400.68"
10/11/2018,SAM,10100,STD,17140,Tire,"2,164.44"
11/11/2018,AUZ,10100,STD,110100,Other,12.6
11/11/2018,AUZ,10100,STD,110101,Other,104.49
11/11/2018,AUZ,10100,STD,110102,Other,0.84
11/11/2018,AUZ,10100,STD,110104,Axle,"5,771.55"
11/11/2018,AUZ,10100,STD,110104,Other,80.3
11/11/2018,AUZ,10100,STD,230220,Axle,"3,095.10"
11/11/2018,AUZ,10100,STD,230220,Other,9.81
11/11/2018,EUR,10100,RTN,420000,Tire,-84.8
11/11/2018,EUR,10100,STD,120100,Other,86.7
11/11/2018,EUR,10100,STD,200115,Axle,"10,192.00"
11/11/2018,EUR,10100,STD,200115,Tire,865
11/11/2018,EUR,10100,STD,200125,Axle,"27,647.71"
11/11/2018,EUR,10100,STD,200125,Pedal,"1,707.65"
11/11/2018,EUR,10100,STD,200125,Tire,"65,805.48"
11/11/2018,EUR,10100,STD,400955,Axle,"12,217.20"
11/11/2018,EUR,10100,STD,400955,Drivetrain,353.4
11/11/2018,EUR,10100,STD,400955,Tire,"8,192.80"
11/11/2018,EUR,10100,STD,420000,Axle,"3,405.72"
11/11/2018,EUR,10100,STD,420000,Drivetrain,273.42
11/11/2018,EUR,10100,STD,420000,Tire,"15,068.97"
11/11/2018,EUR,10100,STD,431175,Axle,271.4
11/11/2018,EUR,10100,STD,431175,Tire,172.78
11/11/2018,EUR,10100,STD,431270,Tire,265
11/11/2018,EUR,10100,STD,431520,Tire,141.81
11/11/2018,EUR,10100,STD,433060,Axle,100.3
11/11/2018,EUR,10100,STD,433090,Axle,158.12
11/11/2018,EUR,10100,STD,433210,Axle,515.57
11/11/2018,EUR,10100,STD,433290,Axle,182
11/11/2018,EUR,10100,STD,499910,Tire,528.36
11/11/2018,MEA,10100,STD,110016,Bearing,20.5
11/11/2018,MEA,10100,STD,111310,Axle,"1,632.00"
11/11/2018,MEA,10100,STD,311116,Tire,"4,501.10"
11/11/2018,SAM,10100,CRD,17145,Axle,-82.11
11/11/2018,SAM,10100,STD,4015,Axle,"1,495.00"
11/11/2018,SAM,10100,STD,4050,Axle,"21,497.86"
11/11/2018,SAM,10100,STD,4050,Chains,"1,389.12"
11/11/2018,SAM,10100,STD,4050,Drivetrain,"25,612.44"
11/11/2018,SAM,10100,STD,4050,Other,5.6
11/11/2018,SAM,10100,STD,4050,Pedal,313.02
11/11/2018,SAM,10100,STD,4050,Tire,"207,454.50"
11/11/2018,SAM,10100,STD,8000,Axle,"2,121.60"
11/11/2018,SAM,10100,STD,8000,Chains,42.78
11/11/2018,SAM,10100,STD,8000,Drivetrain,202.46
11/11/2018,SAM,10100,STD,8000,Tire,419.34
11/11/2018,SAM,10100,STD,14020,Axle,140.42
11/11/2018,SAM,10100,STD,14020,Chains,832.59
11/11/2018,SAM,10100,STD,14020,Drivetrain,"1,120.56"
11/11/2018,SAM,10100,STD,14020,Pedal,"1,737.12"
11/11/2018,SAM,10100,STD,14020,Tire,"6,029.66"
11/11/2018,SAM,10100,STD,14050,Axle,"5,798.52"
11/11/2018,SAM,10100,STD,17140,Tire,679.49
12/11/2018,AUZ,10100,STD,110100,Axle,"1,890.90"
12/11/2018,AUZ,10100,STD,110101,Other,14.4
12/11/2018,AUZ,10100,STD,110102,Other,4.6
12/11/2018,AUZ,10100,STD,110104,Axle,"2,098.41"
12/11/2018,AUZ,10100,STD,110104,Other,55.55
12/11/2018,AUZ,10100,STD,110215,Other,"4,545.95"
12/11/2018,AUZ,10100,STD,230220,Axle,"3,540.24"
12/11/2018,AUZ,10100,STD,230220,Other,69.3
12/11/2018,AUZ,10100,STD,232330,Axle,"56,019.42"
12/11/2018,AUZ,10100,STD,232330,Drivetrain,"7,934.40"
12/11/2018,AUZ,10100,STD,232330,Tire,"54,864.60"
12/11/2018,AUZ,10100,STD,232530,Axle,"106,658.10"
12/11/2018,EUR,10100,RTN,200115,Axle,-127.1
12/11/2018,EUR,10100,RTN,200115,Drivetrain,-84.63
12/11/2018,EUR,10100,RTN,200115,Tire,-724.92
12/11/2018,EUR,10100,STD,120100,Other,213.4
12/11/2018,EUR,10100,STD,400900,Axle,"199,642.73"
12/11/2018,EUR,10100,STD,400900,Drivetrain,"7,243.06"
12/11/2018,EUR,10100,STD,400900,Tire,"76,029.84"
12/11/2018,EUR,10100,STD,400955,Axle,"14,007.92"
12/11/2018,EUR,10100,STD,400955,Chains,52.2
12/11/2018,EUR,10100,STD,400955,Drivetrain,525.45
12/11/2018,EUR,10100,STD,400955,Tire,"15,732.36"
12/11/2018,EUR,10100,STD,420000,Axle,"7,277.48"
12/11/2018,EUR,10100,STD,420000,Tire,"11,407.52"
12/11/2018,EUR,10100,STD,431633,Tire,185.82
12/11/2018,EUR,10100,STD,431675,Axle,203.82
12/11/2018,EUR,10100,STD,433010,Axle,182.52
12/11/2018,EUR,10100,STD,433381,Axle,142.04
12/11/2018,EUR,10100,STD,499910,Tire,227.48
12/11/2018,SAM,10100,CRD,8000,Tire,"-1,831.34"
12/11/2018,SAM,10100,STD,8000,Axle,182
12/11/2018,SAM,10100,STD,8000,Drivetrain,"8,740.00"
12/11/2018,SAM,10100,STD,8000,Pedal,"3,363.30"
12/11/2018,SAM,10100,STD,8000,Tire,"4,035.20"
12/11/2018,SAM,10100,STD,14020,Axle,"3,020.16"
12/11/2018,SAM,10100,STD,14020,Pedal,"1,785.00"
12/11/2018,SAM,10100,STD,14020,Tire,"24,686.40"
12/11/2018,SAM,10100,STD,17140,Tire,"1,762.40"
13/11/2018,AUZ,10100,STD,110101,Other,319.37
13/11/2018,AUZ,10100,STD,110102,Other,4.04
13/11/2018,AUZ,10100,STD,110104,Other,63.14
13/11/2018,AUZ,10100,STD,230220,Other,17.22
13/11/2018,AUZ,10100,STD,232780,Pedal,"9,791.57"
13/11/2018,EUR,10100,RTN,420000,Axle,-64.68
13/11/2018,EUR,10100,STD,120100,Other,330.63
13/11/2018,EUR,10100,STD,200025,Drivetrain,947.58
13/11/2018,EUR,10100,STD,200310,Axle,"2,644.32"
13/11/2018,EUR,10100,STD,200310,Tire,"80,761.00"
13/11/2018,EUR,10100,STD,400955,Axle,"18,075.68"
13/11/2018,EUR,10100,STD,400955,Chains,57.6
13/11/2018,EUR,10100,STD,400955,Drivetrain,744
13/11/2018,EUR,10100,STD,400955,Tire,"13,405.98"
13/11/2018,EUR,10100,STD,420000,Axle,"15,528.63"
13/11/2018,EUR,10100,STD,420000,Chains,16.2
13/11/2018,EUR,10100,STD,420000,Drivetrain,279
13/11/2018,EUR,10100,STD,420000,Tire,"22,682.20"
13/11/2018,EUR,10100,STD,431570,Axle,112.7
13/11/2018,EUR,10100,STD,433060,Axle,325.28
13/11/2018,EUR,10100,STD,433100,Axle,508.28
13/11/2018,EUR,10100,STD,499910,Tire,438.7
13/11/2018,MEA,10100,STD,110010,Bearing,744.48
13/11/2018,SAM,10100,CRD,12015,Axle,-158.4
13/11/2018,SAM,10100,STD,14020,Axle,"11,190.42"
13/11/2018,SAM,10100,STD,14020,Chains,391.4
13/11/2018,SAM,10100,STD,14020,Pedal,"3,121.91"
13/11/2018,SAM,10100,STD,14020,Tire,"15,652.11"
13/11/2018,USA,10100,STD,110300,Axle,371.52
13/11/2018,USA,10100,STD,110300,Tire,"14,529.90"
14/11/2018,AUZ,10100,STD,110100,Other,26.4
14/11/2018,AUZ,10100,STD,110101,Other,35.96
14/11/2018,AUZ,10100,STD,110104,Other,56.76
14/11/2018,AUZ,10100,STD,232480,Tire,"12,809.16"
14/11/2018,AUZ,10100,STD,232810,Drivetrain,"6,221.88"
14/11/2018,EUR,10100,STD,110250,Drivetrain,627
14/11/2018,EUR,10100,STD,120100,Other,41.4
14/11/2018,EUR,10100,STD,200025,Axle,"13,432.80"
14/11/2018,EUR,10100,STD,200025,Drivetrain,"13,199.20"
14/11/2018,EUR,10100,STD,200025,Pedal,"3,555.20"
14/11/2018,EUR,10100,STD,200025,Tire,"10,615.36"
14/11/2018,EUR,10100,STD,200375,Tire,"2,542.16"
14/11/2018,EUR,10100,STD,400955,Axle,"27,658.60"
14/11/2018,EUR,10100,STD,400955,Chains,39.2
14/11/2018,EUR,10100,STD,400955,Drivetrain,"1,104.84"
14/11/2018,EUR,10100,STD,400955,Tire,"19,406.97"
14/11/2018,EUR,10100,STD,420000,Axle,"3,708.86"
14/11/2018,EUR,10100,STD,420000,Tire,"9,177.48"
14/11/2018,EUR,10100,STD,431215,Axle,93.15
14/11/2018,EUR,10100,STD,431215,Tire,213.15
14/11/2018,EUR,10100,STD,431610,Tire,349.65
14/11/2018,EUR,10100,STD,433190,Axle,792.54
14/11/2018,EUR,10100,STD,433370,Axle,125.96
14/11/2018,MEA,10100,STD,110016,Bearing,22.08
14/11/2018,MEA,10100,STD,311113,Tire,"434,439.00"
14/11/2018,SAM,10100,CRD,2095,Axle,"-5,610.85"
14/11/2018,SAM,10100,RTN,3049,Axle,"-1,462.05"
14/11/2018,SAM,10100,RTN,3049,Tire,"-3,338.67"
14/11/2018,SAM,10100,RTN,8000,Axle,-242.08
14/11/2018,SAM,10100,RTN,8000,Chains,-27.27
14/11/2018,SAM,10100,RTN,8000,Drivetrain,-123.2
14/11/2018,SAM,10100,RTN,8000,Tire,-72.9
14/11/2018,SAM,10100,STD,1077,Axle,"10,045.98"
14/11/2018,SAM,10100,STD,1077,Chains,703.29
14/11/2018,SAM,10100,STD,1077,Drivetrain,298.7
14/11/2018,SAM,10100,STD,1077,Pedal,85.54
14/11/2018,SAM,10100,STD,1077,Tire,"89,023.77"
14/11/2018,SAM,10100,STD,2095,Axle,"1,636.00"
14/11/2018,SAM,10100,STD,2095,Chains,"1,207.57"
14/11/2018,SAM,10100,STD,2095,Tire,"6,504.40"
14/11/2018,SAM,10100,STD,4050,Axle,"4,166.40"
14/11/2018,SAM,10100,STD,4050,Drivetrain,"3,172.40"
14/11/2018,SAM,10100,STD,4050,Other,5.82
14/11/2018,SAM,10100,STD,4050,Tire,"19,186.36"
14/11/2018,SAM,10100,STD,16008,Tire,"20,926.57"
14/11/2018,SAM,10100,STD,17145,Tire,985.14
14/11/2018,USA,10100,STD,110093,Axle,"8,206.11"
14/11/2018,USA,10100,STD,110093,Chains,251.9
14/11/2018,USA,10100,STD,110093,Drivetrain,393.96
14/11/2018,USA,10100,STD,110093,Tire,"4,817.02"
15/11/2018,AUZ,10100,STD,110100,Other,45.36
15/11/2018,AUZ,10100,STD,110101,Other,9.1
15/11/2018,AUZ,10100,STD,110102,Other,151.2
15/11/2018,AUZ,10100,STD,110104,Other,6.65
15/11/2018,AUZ,10100,STD,230220,Other,89.44
15/11/2018,AUZ,10100,STD,230220,Pedal,"21,913.60"
15/11/2018,EUR,10100,STD,120100,Other,406.08
15/11/2018,EUR,10100,STD,400955,Axle,"10,303.34"
15/11/2018,EUR,10100,STD,400955,Chains,102
15/11/2018,EUR,10100,STD,400955,Tire,"5,063.52"
15/11/2018,EUR,10100,STD,420000,Axle,"6,671.54"
15/11/2018,EUR,10100,STD,420000,Chains,96
15/11/2018,EUR,10100,STD,420000,Drivetrain,574.74
15/11/2018,EUR,10100,STD,420000,Tire,"14,866.95"
15/11/2018,EUR,10100,STD,431060,Tire,180.94
15/11/2018,EUR,10100,STD,431335,Axle,256.32
15/11/2018,EUR,10100,STD,431405,Axle,151.38
15/11/2018,EUR,10100,STD,433340,Axle,53.6
15/11/2018,MEA,10100,STD,110015,Bearing,9.6
15/11/2018,SAM,10100,CRD,4050,Chains,"-1,407.84"
15/11/2018,SAM,10100,STD,3049,Tire,"80,246.79"
15/11/2018,SAM,10100,STD,3450,Axle,"4,155.14"
15/11/2018,SAM,10100,STD,3450,Tire,"2,662.80"
15/11/2018,SAM,10100,STD,4050,Axle,"3,587.01"
15/11/2018,SAM,10100,STD,4050,Chains,370.52
15/11/2018,SAM,10100,STD,4050,Drivetrain,"4,269.30"
15/11/2018,SAM,10100,STD,4050,Pedal,57.33
15/11/2018,SAM,10100,STD,4050,Saddle,181.8
15/11/2018,SAM,10100,STD,4050,Tire,"13,338.52"
15/11/2018,SAM,10100,STD,14020,Drivetrain,636.19
15/11/2018,SAM,10100,STD,14020,Tire,"4,964.85"
15/11/2018,SAM,10100,STD,14050,Axle,"10,606.05"
15/11/2018,SAM,10100,STD,14050,Drivetrain,"131,860.56"
15/11/2018,SAM,10100,STD,16008,Axle,"16,798.83"
15/11/2018,SAM,10100,STD,16008,Chains,"1,555.68"
15/11/2018,SAM,10100,STD,16008,Tire,"42,386.40"
15/11/2018,SAM,10100,STD,17140,Tire,"2,249.32"
15/11/2018,SAM,10100,STD,17145,Axle,57.27
15/11/2018,SAM,10100,STD,17145,Drivetrain,511.21
15/11/2018,SAM,10100,STD,17145,Tire,93.48
15/11/2018,USA,10100,STD,110093,Axle,158.57
15/11/2018,USA,10100,STD,110093,Tire,293.04
15/11/2018,USA,10100,STD,110300,Tire,"4,354.18"
15/11/2018,USA,10100,STD,112020,Tire,"6,344.80"
16/11/2018,AUZ,10100,STD,110100,Axle,"1,745.58"
16/11/2018,AUZ,10100,STD,110100,Other,42.48
