Date,Currency,Value
30-Apr-20,RND,18.57
01-Jun-20,RND,17.13
02-Jun-20,RND,17.13
03-Jun-20,RND,17.13
04-Jun-20,RND,17.13
05-Jun-20,RND,17.13
06-Jun-20,RND,17.13
07-Jun-20,RND,17.13
08-Jun-20,RND,17.13
09-Jun-20,RND,17.13
10-Jun-20,RND,17.13
11-Jun-20,RND,17.13
12-Jun-20,RND,17.13
13-Jun-20,RND,17.13
14-Jun-20,RND,17.13
15-Jun-20,RND,17.13
16-Jun-20,RND,17.13
17-Jun-20,RND,17.13
18-Jun-20,RND,17.13
19-Jun-20,RND,17.13
20-Jun-20,RND,17.13
21-Jun-20,RND,17.13
22-Jun-20,RND,17.13
23-Jun-20,RND,17.13
24-Jun-20,RND,17.13
25-Jun-20,RND,17.13
26-Jun-20,RND,17.13
27-Jun-20,RND,17.13
28-Jun-20,RND,17.13
29-Jun-20,RND,17.13
30-Jun-20,RND,17.13
01-Feb-20,RND,15.01
02-Feb-20,RND,15.01
03-Feb-20,RND,15.01
04-Feb-20,RND,15.01
05-Feb-20,RND,15.01
06-Feb-20,RND,15.01
07-Feb-20,RND,15.01
08-Feb-20,RND,15.01
09-Feb-20,RND,15.01
10-Feb-20,RND,15.01
11-Feb-20,RND,15.01
12-Feb-20,RND,15.01
13-Feb-20,RND,15.01
14-Feb-20,RND,15.01
15-Feb-20,RND,15.01
16-Feb-20,RND,15.01
17-Feb-20,RND,15.01
18-Feb-20,RND,15.01
19-Feb-20,RND,15.01
20-Feb-20,RND,15.01
21-Feb-20,RND,15.01
22-Feb-20,RND,15.01
23-Feb-20,RND,15.01
24-Feb-20,RND,15.01
25-Feb-20,RND,15.01
26-Feb-20,RND,15.01
27-Feb-20,RND,15.01
28-Feb-20,RND,15.01
29-Feb-20,RND,15.01
01-Jan-20,RND,14.39
02-Jan-20,RND,14.39
03-Jan-20,RND,14.39
04-Jan-20,RND,14.39
05-Jan-20,RND,14.39
06-Jan-20,RND,14.39
07-Jan-20,RND,14.39
08-Jan-20,RND,14.39
09-Jan-20,RND,14.39
10-Jan-20,RND,14.39
11-Jan-20,RND,14.39
12-Jan-20,RND,14.39
13-Jan-20,RND,14.39
14-Jan-20,RND,14.39
15-Jan-20,RND,14.39
16-Jan-20,RND,14.39
17-Jan-20,RND,14.39
18-Jan-20,RND,14.39
19-Jan-20,RND,14.39
20-Jan-20,RND,14.39
21-Jan-20,RND,14.39
22-Jan-20,RND,14.39
23-Jan-20,RND,14.39
24-Jan-20,RND,14.39
25-Jan-20,RND,14.39
26-Jan-20,RND,14.39
27-Jan-20,RND,14.39
28-Jan-20,RND,14.39
29-Jan-20,RND,14.39
30-Jan-20,RND,14.39
31-Jan-20,RND,14.39
01-Mar-20,RND,16.63
02-Mar-20,RND,16.63
03-Mar-20,RND,16.63
04-Mar-20,RND,16.63
05-Mar-20,RND,16.63
06-Mar-20,RND,16.63
07-Mar-20,RND,16.63
08-Mar-20,RND,16.63
09-Mar-20,RND,16.63
10-Mar-20,RND,16.63
11-Mar-20,RND,16.63
12-Mar-20,RND,16.63
13-Mar-20,RND,16.63
14-Mar-20,RND,16.63
15-Mar-20,RND,16.63
16-Mar-20,RND,16.63
17-Mar-20,RND,16.63
18-Mar-20,RND,16.63
19-Mar-20,RND,16.63
20-Mar-20,RND,16.63
21-Mar-20,RND,16.63
22-Mar-20,RND,16.63
23-Mar-20,RND,16.63
24-Mar-20,RND,16.63
25-Mar-20,RND,16.63
26-Mar-20,RND,16.63
27-Mar-20,RND,16.63
28-Mar-20,RND,16.63
29-Mar-20,RND,16.63
30-Mar-20,RND,16.63
31-Mar-20,RND,16.63
01-Jul-19,RND,14.03
02-Jul-19,RND,14.03
03-Jul-19,RND,14.03
04-Jul-19,RND,14.03
05-Jul-19,RND,14.03
06-Jul-19,RND,14.03
07-Jul-19,RND,14.03
08-Jul-19,RND,14.03
09-Jul-19,RND,14.03
10-Jul-19,RND,14.03
11-Jul-19,RND,14.03
12-Jul-19,RND,14.03
13-Jul-19,RND,14.03
14-Jul-19,RND,14.03
15-Jul-19,RND,14.03
16-Jul-19,RND,14.03
17-Jul-19,RND,14.03
18-Jul-19,RND,14.03
19-Jul-19,RND,14.03
20-Jul-19,RND,14.03
21-Jul-19,RND,14.03
22-Jul-19,RND,14.03
23-Jul-19,RND,14.03
24-Jul-19,RND,14.03
25-Jul-19,RND,14.03
26-Jul-19,RND,14.03
27-Jul-19,RND,14.03
28-Jul-19,RND,14.03
29-Jul-19,RND,14.03
30-Jul-19,RND,14.03
31-Jul-19,RND,14.03
01-Aug-19,RND,15.14
02-Aug-19,RND,15.14
03-Aug-19,RND,15.14
04-Aug-19,RND,15.14
05-Aug-19,RND,15.14
06-Aug-19,RND,15.14
07-Aug-19,RND,15.14
08-Aug-19,RND,15.14
09-Aug-19,RND,15.14
10-Aug-19,RND,15.14
11-Aug-19,RND,15.14
12-Aug-19,RND,15.14
13-Aug-19,RND,15.14
14-Aug-19,RND,15.14
15-Aug-19,RND,15.14
16-Aug-19,RND,15.14
17-Aug-19,RND,15.14
18-Aug-19,RND,15.14
19-Aug-19,RND,15.14
20-Aug-19,RND,15.14
21-Aug-19,RND,15.14
22-Aug-19,RND,15.14
23-Aug-19,RND,15.14
24-Aug-19,RND,15.14
25-Aug-19,RND,15.14
26-Aug-19,RND,15.14
27-Aug-19,RND,15.14
28-Aug-19,RND,15.14
29-Aug-19,RND,15.14
30-Aug-19,RND,15.14
31-Aug-19,RND,15.14
01-Sep-19,RND,14.84
02-Sep-19,RND,14.84
03-Sep-19,RND,14.84
04-Sep-19,RND,14.84
05-Sep-19,RND,14.84
06-Sep-19,RND,14.84
07-Sep-19,RND,14.84
08-Sep-19,RND,14.84
09-Sep-19,RND,14.84
10-Sep-19,RND,14.84
11-Sep-19,RND,14.84
12-Sep-19,RND,14.84
13-Sep-19,RND,14.84
14-Sep-19,RND,14.84
15-Sep-19,RND,14.84
16-Sep-19,RND,14.84
17-Sep-19,RND,14.84
18-Sep-19,RND,14.84
19-Sep-19,RND,14.84
20-Sep-19,RND,14.84
21-Sep-19,RND,14.84
22-Sep-19,RND,14.84
23-Sep-19,RND,14.84
24-Sep-19,RND,14.84
25-Sep-19,RND,14.84
26-Sep-19,RND,14.84
27-Sep-19,RND,14.84
28-Sep-19,RND,14.84
29-Sep-19,RND,14.84
30-Sep-19,RND,14.84
01-Nov-19,RND,14.8
02-Nov-19,RND,14.8
03-Nov-19,RND,14.8
04-Nov-19,RND,14.8
05-Nov-19,RND,14.8
06-Nov-19,RND,14.8
07-Nov-19,RND,14.8
08-Nov-19,RND,14.8
09-Nov-19,RND,14.8
10-Nov-19,RND,14.8
11-Nov-19,RND,14.8
12-Nov-19,RND,14.8
13-Nov-19,RND,14.8
14-Nov-19,RND,14.8
15-Nov-19,RND,14.8
16-Nov-19,RND,14.8
17-Nov-19,RND,14.8
18-Nov-19,RND,14.8
19-Nov-19,RND,14.8
20-Nov-19,RND,14.8
21-Nov-19,RND,14.8
22-Nov-19,RND,14.8
23-Nov-19,RND,14.8
24-Nov-19,RND,14.8
25-Nov-19,RND,14.8
26-Nov-19,RND,14.8
27-Nov-19,RND,14.8
28-Nov-19,RND,14.8
29-Nov-19,RND,14.8
30-Nov-19,RND,14.8
01-Oct-19,RND,14.9
02-Oct-19,RND,14.9
03-Oct-19,RND,14.9
04-Oct-19,RND,14.9
05-Oct-19,RND,14.9
06-Oct-19,RND,14.9
07-Oct-19,RND,14.9
08-Oct-19,RND,14.9
09-Oct-19,RND,14.9
10-Oct-19,RND,14.9
11-Oct-19,RND,14.9
12-Oct-19,RND,14.9
13-Oct-19,RND,14.9
14-Oct-19,RND,14.9
15-Oct-19,RND,14.9
16-Oct-19,RND,14.9
17-Oct-19,RND,14.9
18-Oct-19,RND,14.9
19-Oct-19,RND,14.9
20-Oct-19,RND,14.9
21-Oct-19,RND,14.9
22-Oct-19,RND,14.9
23-Oct-19,RND,14.9
24-Oct-19,RND,14.9
25-Oct-19,RND,14.9
26-Oct-19,RND,14.9
27-Oct-19,RND,14.9
28-Oct-19,RND,14.9
29-Oct-19,RND,14.9
30-Oct-19,RND,14.9
31-Oct-19,RND,14.9
01-Dec-19,RND,14.41
02-Dec-19,RND,14.41
03-Dec-19,RND,14.41
04-Dec-19,RND,14.41
05-Dec-19,RND,14.41
06-Dec-19,RND,14.41
07-Dec-19,RND,14.41
08-Dec-19,RND,14.41
09-Dec-19,RND,14.41
10-Dec-19,RND,14.41
11-Dec-19,RND,14.41
12-Dec-19,RND,14.41
13-Dec-19,RND,14.41
14-Dec-19,RND,14.41
15-Dec-19,RND,14.41
16-Dec-19,RND,14.41
17-Dec-19,RND,14.41
18-Dec-19,RND,14.41
19-Dec-19,RND,14.41
20-Dec-19,RND,14.41
21-Dec-19,RND,14.41
22-Dec-19,RND,14.41
23-Dec-19,RND,14.41
24-Dec-19,RND,14.41
25-Dec-19,RND,14.41
26-Dec-19,RND,14.41
27-Dec-19,RND,14.41
28-Dec-19,RND,14.41
29-Dec-19,RND,14.41
30-Dec-19,RND,14.41
31-Dec-19,RND,14.41
01-May-19,RND,14.41
02-May-19,RND,14.41
03-May-19,RND,14.41
04-May-19,RND,14.41
05-May-19,RND,14.41
06-May-19,RND,14.41
07-May-19,RND,14.41
08-May-19,RND,14.41
09-May-19,RND,14.41
10-May-19,RND,14.41
11-May-19,RND,14.41
12-May-19,RND,14.41
13-May-19,RND,14.41
14-May-19,RND,14.41
15-May-19,RND,14.41
16-May-19,RND,14.41
17-May-19,RND,14.41
18-May-19,RND,14.41
19-May-19,RND,14.41
20-May-19,RND,14.41
21-May-19,RND,14.41
22-May-19,RND,14.41
23-May-19,RND,14.41
24-May-19,RND,14.41
25-May-19,RND,14.41
26-May-19,RND,14.41
27-May-19,RND,14.41
28-May-19,RND,14.41
29-May-19,RND,14.41
30-May-19,RND,14.41
31-May-19,RND,14.41
01-Apr-19,RND,14.14
02-Apr-19,RND,14.14
03-Apr-19,RND,14.14
04-Apr-19,RND,14.14
05-Apr-19,RND,14.14
06-Apr-19,RND,14.14
07-Apr-19,RND,14.14
08-Apr-19,RND,14.14
09-Apr-19,RND,14.14
10-Apr-19,RND,14.14
11-Apr-19,RND,14.14
12-Apr-19,RND,14.14
13-Apr-19,RND,14.14
14-Apr-19,RND,14.14
15-Apr-19,RND,14.14
16-Apr-19,RND,14.14
17-Apr-19,RND,14.14
18-Apr-19,RND,14.14
19-Apr-19,RND,14.14
20-Apr-19,RND,14.14
21-Apr-19,RND,14.14
22-Apr-19,RND,14.14
23-Apr-19,RND,14.14
24-Apr-19,RND,14.14
25-Apr-19,RND,14.14
26-Apr-19,RND,14.14
27-Apr-19,RND,14.14
28-Apr-19,RND,14.14
29-Apr-19,RND,14.14
30-Apr-19,RND,14.14
01-Jun-19,RND,14.59
02-Jun-19,RND,14.59
03-Jun-19,RND,14.59
04-Jun-19,RND,14.59
05-Jun-19,RND,14.59
06-Jun-19,RND,14.59
07-Jun-19,RND,14.59
08-Jun-19,RND,14.59
09-Jun-19,RND,14.59
10-Jun-19,RND,14.59
11-Jun-19,RND,14.59
12-Jun-19,RND,14.59
13-Jun-19,RND,14.59
14-Jun-19,RND,14.59
15-Jun-19,RND,14.59
16-Jun-19,RND,14.59
17-Jun-19,RND,14.59
18-Jun-19,RND,14.59
19-Jun-19,RND,14.59
20-Jun-19,RND,14.59
21-Jun-19,RND,14.59
22-Jun-19,RND,14.59
23-Jun-19,RND,14.59
24-Jun-19,RND,14.59
25-Jun-19,RND,14.59
26-Jun-19,RND,14.59
27-Jun-19,RND,14.59
28-Jun-19,RND,14.59
29-Jun-19,RND,14.59
30-Jun-19,RND,14.59
01-Feb-19,RND,13.81
02-Feb-19,RND,13.81
03-Feb-19,RND,13.81
04-Feb-19,RND,13.81
05-Feb-19,RND,13.81
06-Feb-19,RND,13.81
07-Feb-19,RND,13.81
08-Feb-19,RND,13.81
09-Feb-19,RND,13.81
10-Feb-19,RND,13.81
11-Feb-19,RND,13.81
12-Feb-19,RND,13.81
13-Feb-19,RND,13.81
14-Feb-19,RND,13.81
15-Feb-19,RND,13.81
16-Feb-19,RND,13.81
17-Feb-19,RND,13.81
18-Feb-19,RND,13.81
19-Feb-19,RND,13.81
20-Feb-19,RND,13.81
21-Feb-19,RND,13.81
22-Feb-19,RND,13.81
23-Feb-19,RND,13.81
24-Feb-19,RND,13.81
25-Feb-19,RND,13.81
26-Feb-19,RND,13.81
27-Feb-19,RND,13.81
28-Feb-19,RND,13.81
01-Jan-19,RND,13.87
02-Jan-19,RND,13.87
03-Jan-19,RND,13.87
04-Jan-19,RND,13.87
05-Jan-19,RND,13.87
06-Jan-19,RND,13.87
07-Jan-19,RND,13.87
08-Jan-19,RND,13.87
09-Jan-19,RND,13.87
10-Jan-19,RND,13.87
11-Jan-19,RND,13.87
12-Jan-19,RND,13.87
13-Jan-19,RND,13.87
14-Jan-19,RND,13.87
15-Jan-19,RND,13.87
16-Jan-19,RND,13.87
17-Jan-19,RND,13.87
18-Jan-19,RND,13.87
19-Jan-19,RND,13.87
20-Jan-19,RND,13.87
21-Jan-19,RND,13.87
22-Jan-19,RND,13.87
23-Jan-19,RND,13.87
24-Jan-19,RND,13.87
25-Jan-19,RND,13.87
26-Jan-19,RND,13.87
27-Jan-19,RND,13.87
28-Jan-19,RND,13.87
29-Jan-19,RND,13.87
30-Jan-19,RND,13.87
31-Jan-19,RND,13.87
01-Mar-19,RND,14.39
02-Mar-19,RND,14.39
03-Mar-19,RND,14.39
04-Mar-19,RND,14.39
05-Mar-19,RND,14.39
06-Mar-19,RND,14.39
07-Mar-19,RND,14.39
08-Mar-19,RND,14.39
09-Mar-19,RND,14.39
10-Mar-19,RND,14.39
11-Mar-19,RND,14.39
12-Mar-19,RND,14.39
13-Mar-19,RND,14.39
14-Mar-19,RND,14.39
15-Mar-19,RND,14.39
16-Mar-19,RND,14.39
17-Mar-19,RND,14.39
18-Mar-19,RND,14.39
19-Mar-19,RND,14.39
20-Mar-19,RND,14.39
21-Mar-19,RND,14.39
22-Mar-19,RND,14.39
23-Mar-19,RND,14.39
24-Mar-19,RND,14.39
25-Mar-19,RND,14.39
26-Mar-19,RND,14.39
27-Mar-19,RND,14.39
28-Mar-19,RND,14.39
29-Mar-19,RND,14.39
30-Mar-19,RND,14.39
31-Mar-19,RND,14.39
01-Jul-18,RND,13.41
02-Jul-18,RND,13.41
03-Jul-18,RND,13.41
04-Jul-18,RND,13.41
05-Jul-18,RND,13.41
06-Jul-18,RND,13.41
07-Jul-18,RND,13.41
08-Jul-18,RND,13.41
09-Jul-18,RND,13.41
10-Jul-18,RND,13.41
11-Jul-18,RND,13.41
12-Jul-18,RND,13.41
13-Jul-18,RND,13.41
14-Jul-18,RND,13.41
15-Jul-18,RND,13.41
16-Jul-18,RND,13.41
17-Jul-18,RND,13.41
18-Jul-18,RND,13.41
19-Jul-18,RND,13.41
20-Jul-18,RND,13.41
21-Jul-18,RND,13.41
22-Jul-18,RND,13.41
23-Jul-18,RND,13.41
24-Jul-18,RND,13.41
25-Jul-18,RND,13.41
26-Jul-18,RND,13.41
27-Jul-18,RND,13.41
28-Jul-18,RND,13.41
29-Jul-18,RND,13.41
30-Jul-18,RND,13.41
31-Jul-18,RND,13.41
01-Aug-18,RND,14.1
02-Aug-18,RND,14.1
03-Aug-18,RND,14.1
04-Aug-18,RND,14.1
05-Aug-18,RND,14.1
06-Aug-18,RND,14.1
07-Aug-18,RND,14.1
08-Aug-18,RND,14.1
09-Aug-18,RND,14.1
10-Aug-18,RND,14.1
11-Aug-18,RND,14.1
12-Aug-18,RND,14.1
13-Aug-18,RND,14.1
14-Aug-18,RND,14.1
15-Aug-18,RND,14.1
16-Aug-18,RND,14.1
17-Aug-18,RND,14.1
18-Aug-18,RND,14.1
19-Aug-18,RND,14.1
20-Aug-18,RND,14.1
21-Aug-18,RND,14.1
22-Aug-18,RND,14.1
23-Aug-18,RND,14.1
24-Aug-18,RND,14.1
25-Aug-18,RND,14.1
26-Aug-18,RND,14.1
27-Aug-18,RND,14.1
28-Aug-18,RND,14.1
29-Aug-18,RND,14.1
30-Aug-18,RND,14.1
31-Aug-18,RND,14.1
01-Sep-18,RND,14.74
02-Sep-18,RND,14.74
03-Sep-18,RND,14.74
04-Sep-18,RND,14.74
05-Sep-18,RND,14.74
06-Sep-18,RND,14.74
07-Sep-18,RND,14.74
08-Sep-18,RND,14.74
09-Sep-18,RND,14.74
10-Sep-18,RND,14.74
11-Sep-18,RND,14.74
12-Sep-18,RND,14.74
13-Sep-18,RND,14.74
14-Sep-18,RND,14.74
15-Sep-18,RND,14.74
16-Sep-18,RND,14.74
17-Sep-18,RND,14.74
18-Sep-18,RND,14.74
19-Sep-18,RND,14.74
20-Sep-18,RND,14.74
21-Sep-18,RND,14.74
22-Sep-18,RND,14.74
23-Sep-18,RND,14.74
24-Sep-18,RND,14.74
25-Sep-18,RND,14.74
26-Sep-18,RND,14.74
27-Sep-18,RND,14.74
28-Sep-18,RND,14.74
29-Sep-18,RND,14.74
30-Sep-18,RND,14.74
01-Nov-18,RND,14.11
02-Nov-18,RND,14.11
03-Nov-18,RND,14.11
04-Nov-18,RND,14.11
05-Nov-18,RND,14.11
06-Nov-18,RND,14.11
07-Nov-18,RND,14.11
08-Nov-18,RND,14.11
09-Nov-18,RND,14.11
10-Nov-18,RND,14.11
11-Nov-18,RND,14.11
12-Nov-18,RND,14.11
13-Nov-18,RND,14.11
14-Nov-18,RND,14.11
15-Nov-18,RND,14.11
16-Nov-18,RND,14.11
17-Nov-18,RND,14.11
18-Nov-18,RND,14.11
19-Nov-18,RND,14.11
20-Nov-18,RND,14.11
21-Nov-18,RND,14.11
22-Nov-18,RND,14.11
23-Nov-18,RND,14.11
24-Nov-18,RND,14.11
25-Nov-18,RND,14.11
26-Nov-18,RND,14.11
27-Nov-18,RND,14.11
28-Nov-18,RND,14.11
29-Nov-18,RND,14.11
30-Nov-18,RND,14.11
01-Oct-18,RND,14.52
02-Oct-18,RND,14.52
03-Oct-18,RND,14.52
04-Oct-18,RND,14.52
05-Oct-18,RND,14.52
06-Oct-18,RND,14.52
07-Oct-18,RND,14.52
08-Oct-18,RND,14.52
09-Oct-18,RND,14.52
10-Oct-18,RND,14.52
11-Oct-18,RND,14.52
12-Oct-18,RND,14.52
13-Oct-18,RND,14.52
14-Oct-18,RND,14.52
15-Oct-18,RND,14.52
16-Oct-18,RND,14.52
17-Oct-18,RND,14.52
18-Oct-18,RND,14.52
19-Oct-18,RND,14.52
20-Oct-18,RND,14.52
21-Oct-18,RND,14.52
22-Oct-18,RND,14.52
23-Oct-18,RND,14.52
24-Oct-18,RND,14.52
25-Oct-18,RND,14.52
26-Oct-18,RND,14.52
27-Oct-18,RND,14.52
28-Oct-18,RND,14.52
29-Oct-18,RND,14.52
30-Oct-18,RND,14.52
31-Oct-18,RND,14.52
01-Dec-18,RND,14.24
02-Dec-18,RND,14.24
03-Dec-18,RND,14.24
04-Dec-18,RND,14.24
05-Dec-18,RND,14.24
06-Dec-18,RND,14.24
07-Dec-18,RND,14.24
08-Dec-18,RND,14.24
09-Dec-18,RND,14.24
10-Dec-18,RND,14.24
11-Dec-18,RND,14.24
12-Dec-18,RND,14.24
13-Dec-18,RND,14.24
14-Dec-18,RND,14.24
15-Dec-18,RND,14.24
16-Dec-18,RND,14.24
17-Dec-18,RND,14.24
18-Dec-18,RND,14.24
19-Dec-18,RND,14.24
20-Dec-18,RND,14.24
21-Dec-18,RND,14.24
22-Dec-18,RND,14.24
23-Dec-18,RND,14.24
24-Dec-18,RND,14.24
25-Dec-18,RND,14.24
26-Dec-18,RND,14.24
27-Dec-18,RND,14.24
28-Dec-18,RND,14.24
29-Dec-18,RND,14.24
30-Dec-18,RND,14.24
31-Dec-18,RND,14.24
01-May-18,RND,12.54
02-May-18,RND,12.54
03-May-18,RND,12.54
04-May-18,RND,12.54
05-May-18,RND,12.54
06-May-18,RND,12.54
07-May-18,RND,12.54
08-May-18,RND,12.54
09-May-18,RND,12.54
10-May-18,RND,12.54
11-May-18,RND,12.54
12-May-18,RND,12.54
13-May-18,RND,12.54
14-May-18,RND,12.54
15-May-18,RND,12.54
16-May-18,RND,12.54
17-May-18,RND,12.54
18-May-18,RND,12.54
19-May-18,RND,12.54
20-May-18,RND,12.54
21-May-18,RND,12.54
22-May-18,RND,12.54
23-May-18,RND,12.54
24-May-18,RND,12.54
25-May-18,RND,12.54
26-May-18,RND,12.54
27-May-18,RND,12.54
28-May-18,RND,12.54
29-May-18,RND,12.54
30-May-18,RND,12.54
31-May-18,RND,12.54
01-Apr-18,RND,12.11
02-Apr-18,RND,12.11
03-Apr-18,RND,12.11
04-Apr-18,RND,12.11
05-Apr-18,RND,12.11
06-Apr-18,RND,12.11
07-Apr-18,RND,12.11
08-Apr-18,RND,12.11
09-Apr-18,RND,12.11
10-Apr-18,RND,12.11
11-Apr-18,RND,12.11
12-Apr-18,RND,12.11
13-Apr-18,RND,12.11
14-Apr-18,RND,12.11
15-Apr-18,RND,12.11
16-Apr-18,RND,12.11
17-Apr-18,RND,12.11
18-Apr-18,RND,12.11
19-Apr-18,RND,12.11
20-Apr-18,RND,12.11
21-Apr-18,RND,12.11
22-Apr-18,RND,12.11
23-Apr-18,RND,12.11
24-Apr-18,RND,12.11
25-Apr-18,RND,12.11
26-Apr-18,RND,12.11
27-Apr-18,RND,12.11
28-Apr-18,RND,12.11
29-Apr-18,RND,12.11
30-Apr-18,RND,12.11
01-Jun-18,RND,13.28
02-Jun-18,RND,13.28
03-Jun-18,RND,13.28
04-Jun-18,RND,13.28
05-Jun-18,RND,13.28
06-Jun-18,RND,13.28
07-Jun-18,RND,13.28
08-Jun-18,RND,13.28
09-Jun-18,RND,13.28
10-Jun-18,RND,13.28
11-Jun-18,RND,13.28
12-Jun-18,RND,13.28
13-Jun-18,RND,13.28
14-Jun-18,RND,13.28
15-Jun-18,RND,13.28
16-Jun-18,RND,13.28
17-Jun-18,RND,13.28
18-Jun-18,RND,13.28
19-Jun-18,RND,13.28
20-Jun-18,RND,13.28
21-Jun-18,RND,13.28
22-Jun-18,RND,13.28
23-Jun-18,RND,13.28
24-Jun-18,RND,13.28
25-Jun-18,RND,13.28
26-Jun-18,RND,13.28
27-Jun-18,RND,13.28
28-Jun-18,RND,13.28
29-Jun-18,RND,13.28
30-Jun-18,RND,13.28
01-Feb-18,RND,11.83
02-Feb-18,RND,11.83
03-Feb-18,RND,11.83
04-Feb-18,RND,11.83
05-Feb-18,RND,11.83
06-Feb-18,RND,11.83
07-Feb-18,RND,11.83
08-Feb-18,RND,11.83
09-Feb-18,RND,11.83
10-Feb-18,RND,11.83
11-Feb-18,RND,11.83
12-Feb-18,RND,11.83
13-Feb-18,RND,11.83
14-Feb-18,RND,11.83
15-Feb-18,RND,11.83
16-Feb-18,RND,11.83
17-Feb-18,RND,11.83
18-Feb-18,RND,11.83
19-Feb-18,RND,11.83
20-Feb-18,RND,11.83
21-Feb-18,RND,11.83
22-Feb-18,RND,11.83
23-Feb-18,RND,11.83
24-Feb-18,RND,11.83
25-Feb-18,RND,11.83
26-Feb-18,RND,11.83
27-Feb-18,RND,11.83
28-Feb-18,RND,11.83
01-Jan-18,RND,12.21
02-Jan-18,RND,12.21
03-Jan-18,RND,12.21
04-Jan-18,RND,12.21
05-Jan-18,RND,12.21
06-Jan-18,RND,12.21
07-Jan-18,RND,12.21
08-Jan-18,RND,12.21
09-Jan-18,RND,12.21
10-Jan-18,RND,12.21
11-Jan-18,RND,12.21
12-Jan-18,RND,12.21
13-Jan-18,RND,12.21
14-Jan-18,RND,12.21
15-Jan-18,RND,12.21
16-Jan-18,RND,12.21
17-Jan-18,RND,12.21
18-Jan-18,RND,12.21
19-Jan-18,RND,12.21
20-Jan-18,RND,12.21
21-Jan-18,RND,12.21
22-Jan-18,RND,12.21
23-Jan-18,RND,12.21
24-Jan-18,RND,12.21
25-Jan-18,RND,12.21
26-Jan-18,RND,12.21
27-Jan-18,RND,12.21
28-Jan-18,RND,12.21
29-Jan-18,RND,12.21
30-Jan-18,RND,12.21
31-Jan-18,RND,12.21
01-Mar-18,RND,11.86
02-Mar-18,RND,11.86
03-Mar-18,RND,11.86
04-Mar-18,RND,11.86
05-Mar-18,RND,11.86
06-Mar-18,RND,11.86
07-Mar-18,RND,11.86
08-Mar-18,RND,11.86
09-Mar-18,RND,11.86
10-Mar-18,RND,11.86
11-Mar-18,RND,11.86
12-Mar-18,RND,11.86
13-Mar-18,RND,11.86
14-Mar-18,RND,11.86
15-Mar-18,RND,11.86
16-Mar-18,RND,11.86
17-Mar-18,RND,11.86
18-Mar-18,RND,11.86
19-Mar-18,RND,11.86
20-Mar-18,RND,11.86
21-Mar-18,RND,11.86
22-Mar-18,RND,11.86
23-Mar-18,RND,11.86
24-Mar-18,RND,11.86
25-Mar-18,RND,11.86
26-Mar-18,RND,11.86
27-Mar-18,RND,11.86
28-Mar-18,RND,11.86
29-Mar-18,RND,11.86
30-Mar-18,RND,11.86
31-Mar-18,RND,11.86
01-Jul-17,RND,13.14
02-Jul-17,RND,13.14
03-Jul-17,RND,13.14
04-Jul-17,RND,13.14
05-Jul-17,RND,13.14
06-Jul-17,RND,13.14
07-Jul-17,RND,13.14
08-Jul-17,RND,13.14
09-Jul-17,RND,13.14
10-Jul-17,RND,13.14
11-Jul-17,RND,13.14
12-Jul-17,RND,13.14
13-Jul-17,RND,13.14
14-Jul-17,RND,13.14
15-Jul-17,RND,13.14
16-Jul-17,RND,13.14
17-Jul-17,RND,13.14
18-Jul-17,RND,13.14
19-Jul-17,RND,13.14
20-Jul-17,RND,13.14
21-Jul-17,RND,13.14
22-Jul-17,RND,13.14
23-Jul-17,RND,13.14
24-Jul-17,RND,13.14
25-Jul-17,RND,13.14
26-Jul-17,RND,13.14
27-Jul-17,RND,13.14
28-Jul-17,RND,13.14
29-Jul-17,RND,13.14
30-Jul-17,RND,13.14
31-Jul-17,RND,13.14
01-Aug-17,RND,13.26
02-Aug-17,RND,13.26
03-Aug-17,RND,13.26
04-Aug-17,RND,13.26
05-Aug-17,RND,13.26
06-Aug-17,RND,13.26
07-Aug-17,RND,13.26
08-Aug-17,RND,13.26
09-Aug-17,RND,13.26
10-Aug-17,RND,13.26
11-Aug-17,RND,13.26
12-Aug-17,RND,13.26
13-Aug-17,RND,13.26
14-Aug-17,RND,13.26
15-Aug-17,RND,13.26
16-Aug-17,RND,13.26
17-Aug-17,RND,13.26
18-Aug-17,RND,13.26
19-Aug-17,RND,13.26
20-Aug-17,RND,13.26
21-Aug-17,RND,13.26
22-Aug-17,RND,13.26
23-Aug-17,RND,13.26
24-Aug-17,RND,13.26
25-Aug-17,RND,13.26
26-Aug-17,RND,13.26
27-Aug-17,RND,13.26
28-Aug-17,RND,13.26
29-Aug-17,RND,13.26
30-Aug-17,RND,13.26
31-Aug-17,RND,13.26
01-Sep-17,RND,13.14
02-Sep-17,RND,13.14
03-Sep-17,RND,13.14
04-Sep-17,RND,13.14
05-Sep-17,RND,13.14
06-Sep-17,RND,13.14
07-Sep-17,RND,13.14
08-Sep-17,RND,13.14
09-Sep-17,RND,13.14
10-Sep-17,RND,13.14
11-Sep-17,RND,13.14
12-Sep-17,RND,13.14
13-Sep-17,RND,13.14
14-Sep-17,RND,13.14
15-Sep-17,RND,13.14
16-Sep-17,RND,13.14
17-Sep-17,RND,13.14
18-Sep-17,RND,13.14
19-Sep-17,RND,13.14
20-Sep-17,RND,13.14
21-Sep-17,RND,13.14
22-Sep-17,RND,13.14
23-Sep-17,RND,13.14
24-Sep-17,RND,13.14
25-Sep-17,RND,13.14
26-Sep-17,RND,13.14
